# 交叉验证：ZeroWeb 同源 vs chromium Oracle（DC-14）
# dump: /home/lei/work/ZeroWeb/target/reftest-dump
# oracle: /home/lei/work/ZeroWeb/tests/wpt-runner/oracle-shots
# 阈值: chan>5, 同源通过<0.50%, Oracle不一致>1.00%

| safe_id | 判定 | z_vs_ref | z_vs_chr |
| css_CSS2_floats-clear_clear-clearance-calculation-002_xht | self-pass | 0.00% | 0.49% |
| css_CSS2_floats-clear_clear-clearance-calculation-003_xht | self-pass | 0.38% | 0.91% |
| css_CSS2_floats-clear_clear-clearance-calculation-004_xht | self-pass | 0.00% | 0.92% |
| css_CSS2_floats-clear_clear-clearance-calculation-005_xht | POLLUTED | 0.00% | 2.55% |
| css_CSS2_floats-clear_clear-default-inheritance-001_xht | self-pass | 0.00% | 0.83% |
| css_CSS2_floats-clear_clear-float-001_xht | POLLUTED | 0.00% | 1.96% |
| css_CSS2_floats-clear_clear-float-002_xht | self-pass | 0.00% | 0.46% |
| css_CSS2_floats-clear_clear-float-003_xht | self-fail | 3.20% | 3.58% |
| css_CSS2_floats-clear_clear-float-004_xht | POLLUTED | 0.00% | 1.34% |
| css_CSS2_floats-clear_clear-float-005_xht | POLLUTED | 0.00% | 1.02% |
| css_CSS2_floats-clear_clear-float-006_xht | self-pass | 0.00% | 0.89% |
| css_CSS2_floats-clear_clear-float-007_xht | POLLUTED | 0.00% | 3.06% |
| css_CSS2_floats-clear_clear-float-008_xht | POLLUTED | 0.00% | 3.06% |
| css_CSS2_floats-clear_clear-float-009_xht | POLLUTED | 0.00% | 1.08% |
| css_CSS2_floats-clear_clear-initial-001_xht | self-pass | 0.00% | 0.83% |
| css_CSS2_floats-clear_clear-inline-001_xht | POLLUTED | 0.45% | 1.26% |
| css_CSS2_floats-clear_clear-on-child-with-margins-2_html | self-fail | 2.54% | 3.22% |
| css_CSS2_floats-clear_clear-on-child-with-margins_html | self-fail | 0.60% | 1.17% |
| css_CSS2_floats-clear_clear-on-parent-and-child_html | self-fail | 4.17% | 5.04% |
| css_CSS2_floats-clear_clear-on-parent-with-margins-no-clearance_html | self-pass | 0.06% | 0.74% |
| css_CSS2_floats-clear_clear-on-parent-with-margins_html | self-pass | 0.00% | 0.87% |
| css_CSS2_floats-clear_clear-on-parent_html | self-pass | 0.00% | 0.87% |
| css_CSS2_floats-clear_clear-on-replaced-element_html | self-fail | 0.57% | 1.36% |
| css_CSS2_floats-clear_clear-with-top-margin-after-cleared-empty-block_html | POLLUTED | 0.44% | 1.06% |
| css_CSS2_floats-clear_clearance-006_xht | self-fail | 0.83% | 1.31% |
| css_CSS2_floats-clear_float-003_xht | self-fail | 0.62% | 4.81% |
| css_CSS2_floats-clear_float-005_xht | POLLUTED | 0.00% | 1.25% |
| css_CSS2_floats-clear_float-006_xht | self-fail | 7.47% | 8.39% |
| css_CSS2_floats-clear_float-applies-to-001_xht | self-fail | 13.76% | 14.83% |
| css_CSS2_floats-clear_float-applies-to-001a_xht | self-fail | 6.74% | 7.77% |
| css_CSS2_floats-clear_float-applies-to-002_xht | self-fail | 13.76% | 14.83% |
| css_CSS2_floats-clear_float-applies-to-003_xht | self-fail | 13.76% | 14.83% |
| css_CSS2_floats-clear_float-applies-to-004_xht | self-fail | 13.76% | 14.83% |
| css_CSS2_floats-clear_float-applies-to-004a_xht | self-fail | 4.40% | 5.42% |
| css_CSS2_floats-clear_float-applies-to-005_xht | self-fail | 5.91% | 6.93% |
| css_CSS2_floats-clear_float-applies-to-006_xht | self-fail | 5.91% | 6.93% |
| css_CSS2_floats-clear_float-applies-to-007_xht | self-fail | 13.76% | 14.83% |
| css_CSS2_floats-clear_float-applies-to-008_xht | POLLUTED | 0.17% | 1.11% |
| css_CSS2_floats-clear_float-applies-to-008a_xht | POLLUTED | 0.00% | 1.07% |
| css_CSS2_floats-clear_float-applies-to-009_xht | POLLUTED | 0.00% | 1.07% |
| css_CSS2_floats-clear_float-applies-to-012_xht | self-fail | 3.84% | 4.87% |
| css_CSS2_floats-clear_float-applies-to-013_xht | POLLUTED | 0.00% | 1.07% |
| css_CSS2_floats-clear_float-applies-to-014_xht | self-fail | 3.84% | 4.67% |
| css_CSS2_floats-clear_float-applies-to-015_xht | self-fail | 3.84% | 4.87% |
| css_CSS2_floats-clear_float-non-replaced-height-001_xht | POLLUTED | 0.00% | 1.03% |
| css_CSS2_floats-clear_float-non-replaced-width-001_xht | POLLUTED | 0.00% | 1.91% |
| css_CSS2_floats-clear_float-non-replaced-width-002_xht | POLLUTED | 0.00% | 2.02% |
| css_CSS2_floats-clear_float-non-replaced-width-003_xht | POLLUTED | 0.00% | 1.99% |
| css_CSS2_floats-clear_float-non-replaced-width-004_xht | POLLUTED | 0.00% | 2.02% |
| css_CSS2_floats-clear_float-non-replaced-width-005_xht | POLLUTED | 0.00% | 1.91% |
| css_CSS2_floats-clear_float-non-replaced-width-007_xht | self-fail | 18.55% | 21.51% |
| css_CSS2_floats-clear_float-non-replaced-width-008_xht | self-fail | 3.00% | 6.51% |
| css_CSS2_floats-clear_float-non-replaced-width-009_xht | self-fail | 3.00% | 5.96% |
| css_CSS2_floats-clear_float-non-replaced-width-010_xht | self-fail | 3.00% | 5.96% |
| css_CSS2_floats-clear_float-non-replaced-width-011_xht | self-fail | 3.00% | 6.51% |
| css_CSS2_floats-clear_float-non-replaced-width-012_xht | self-fail | 3.00% | 5.96% |
| css_CSS2_floats-clear_float-replaced-height-001_xht | POLLUTED | 0.00% | 1.39% |
| css_CSS2_floats-clear_float-replaced-height-002_xht | self-pass | 0.00% | 0.96% |
| css_CSS2_floats-clear_float-replaced-height-003_xht | POLLUTED | 0.00% | 1.03% |
| css_CSS2_floats-clear_float-replaced-height-004_xht | self-pass | 0.00% | 0.98% |
| css_CSS2_floats-clear_float-replaced-height-005_xht | self-pass | 0.00% | 0.91% |
| css_CSS2_floats-clear_float-replaced-height-006_xht | self-fail | 4.00% | 5.08% |
| css_CSS2_floats-clear_float-replaced-height-007_xht | self-pass | 0.00% | 0.98% |
| css_CSS2_floats-clear_float-replaced-width-001_xht | POLLUTED | 0.00% | 1.91% |
| css_CSS2_floats-clear_float-replaced-width-002_xht | self-fail | 1.92% | 3.84% |
| css_CSS2_floats-clear_float-replaced-width-003_xht | self-fail | 3.84% | 5.57% |
| css_CSS2_floats-clear_float-replaced-width-004_xht | self-fail | 1.92% | 3.84% |
| css_CSS2_floats-clear_float-replaced-width-005_xht | POLLUTED | 0.00% | 1.91% |
| css_CSS2_floats-clear_float-replaced-width-006_xht | POLLUTED | 0.00% | 2.38% |
| css_CSS2_floats-clear_float-replaced-width-007_xht | self-fail | 2.75% | 5.42% |
| css_CSS2_floats-clear_float-replaced-width-008_xht | self-fail | 4.83% | 7.53% |
| css_CSS2_floats-clear_float-replaced-width-009_xht | self-fail | 5.00% | 6.91% |
| css_CSS2_floats-clear_float-replaced-width-011_xht | self-fail | 1.87% | 4.41% |
| css_CSS2_floats-clear_floats-001_xht | self-fail | 4.35% | 5.65% |
| css_CSS2_floats-clear_floats-002_xht | POLLUTED | 0.20% | 1.59% |
| css_CSS2_floats-clear_floats-003_xht | POLLUTED | 0.00% | 3.06% |
| css_CSS2_floats-clear_floats-004_xht | POLLUTED | 0.00% | 3.06% |
| css_CSS2_floats-clear_floats-005_xht | self-fail | 1.44% | 1.90% |
| css_CSS2_floats-clear_floats-006_xht | self-fail | 10.42% | 11.82% |
| css_CSS2_floats-clear_floats-007_xht | POLLUTED | 0.00% | 2.12% |
| css_CSS2_floats-clear_floats-008_xht | POLLUTED | 0.00% | 1.34% |
| css_CSS2_floats-clear_floats-009_xht | self-fail | 2.03% | 5.13% |
| css_CSS2_floats-clear_floats-014_xht | self-fail | 1.50% | 3.29% |
| css_CSS2_floats-clear_floats-015_xht | self-fail | 1.50% | 3.29% |
| css_CSS2_floats-clear_floats-019_xht | POLLUTED | 0.00% | 1.04% |
| css_CSS2_floats-clear_floats-022_xht | POLLUTED | 0.00% | 1.14% |
| css_CSS2_floats-clear_floats-023_xht | self-fail | 0.79% | 2.18% |
| css_CSS2_floats-clear_floats-024_xht | POLLUTED | 0.40% | 4.02% |
| css_CSS2_floats-clear_floats-025_xht | self-fail | 0.79% | 2.10% |
| css_CSS2_floats-clear_floats-026_xht | self-fail | 0.71% | 2.75% |
| css_CSS2_floats-clear_floats-027_xht | self-fail | 0.71% | 2.73% |
| css_CSS2_floats-clear_floats-028_xht | POLLUTED | 0.40% | 2.78% |
| css_CSS2_floats-clear_floats-029_xht | self-fail | 2.67% | 2.62% |
| css_CSS2_floats-clear_floats-030_xht | self-fail | 9.88% | 11.76% |
| css_CSS2_floats-clear_floats-031_xht | self-fail | 5.17% | 6.17% |
| css_CSS2_floats-clear_floats-036_xht | POLLUTED | 0.27% | 1.08% |
| css_CSS2_floats-clear_floats-038_xht | self-fail | 0.85% | 2.81% |
| css_CSS2_floats-clear_floats-039_xht | self-fail | 1.41% | 3.33% |
| css_CSS2_floats-clear_floats-040_xht | self-fail | 1.38% | 3.30% |
| css_CSS2_floats-clear_floats-041_xht | self-pass | 0.00% | 0.43% |
| css_CSS2_floats-clear_floats-043_xht | POLLUTED | 0.40% | 4.02% |
| css_CSS2_floats-clear_floats-101_xht | self-fail | 0.79% | 2.51% |
| css_CSS2_floats-clear_floats-111_xht | POLLUTED | 0.00% | 1.47% |
| css_CSS2_floats-clear_floats-112_xht | POLLUTED | 0.00% | 1.74% |
| css_CSS2_floats-clear_floats-113_xht | POLLUTED | 0.00% | 1.74% |
| css_CSS2_floats-clear_floats-114_xht | self-fail | 3.31% | 4.59% |
| css_CSS2_floats-clear_floats-115_xht | self-pass | 0.00% | 0.92% |
| css_CSS2_floats-clear_floats-116_xht | self-pass | 0.00% | 0.96% |
| css_CSS2_floats-clear_floats-117_xht | self-pass | 0.00% | 0.96% |
| css_CSS2_floats-clear_floats-118_xht | self-fail | 0.52% | 1.24% |
| css_CSS2_floats-clear_floats-119_xht | self-fail | 2.34% | 3.40% |
| css_CSS2_floats-clear_floats-120_xht | self-fail | 4.17% | 5.19% |
| css_CSS2_floats-clear_floats-121_xht | self-fail | 2.36% | 3.38% |
| css_CSS2_floats-clear_floats-122_xht | self-fail | 1.04% | 1.92% |
| css_CSS2_floats-clear_floats-123_xht | self-fail | 1.04% | 1.93% |
| css_CSS2_floats-clear_floats-124_xht | self-fail | 27.78% | 28.22% |
| css_CSS2_floats-clear_floats-125_xht | self-fail | 28.75% | 28.80% |
| css_CSS2_floats-clear_floats-132_xht | self-fail | 1.25% | 1.88% |
| css_CSS2_floats-clear_floats-133_xht | self-pass | 0.08% | 0.96% |
| css_CSS2_floats-clear_floats-134_xht | self-pass | 0.08% | 0.96% |
| css_CSS2_floats-clear_floats-135_xht | self-fail | 1.33% | 2.25% |
| css_CSS2_floats-clear_floats-136_xht | self-pass | 0.00% | 0.94% |
| css_CSS2_floats-clear_floats-138_xht | POLLUTED | 0.00% | 1.19% |
| css_CSS2_floats-clear_floats-139_xht | self-pass | 0.08% | 0.08% |
| css_CSS2_floats-clear_floats-141_xht | self-pass | 0.08% | 0.59% |
| css_CSS2_floats-clear_floats-142_xht | self-fail | 0.64% | 1.30% |
| css_CSS2_floats-clear_floats-143_xht | self-fail | 6.51% | 7.23% |
| css_CSS2_floats-clear_floats-144_xht | self-fail | 4.99% | 5.59% |
| css_CSS2_floats-clear_floats-145_xht | self-fail | 12.80% | 11.20% |
| css_CSS2_floats-clear_floats-146_xht | self-pass | 0.49% | 0.97% |
| css_CSS2_floats-clear_floats-147_xht | self-fail | 1.74% | 3.05% |
| css_CSS2_floats-clear_floats-149_xht | self-fail | 2.21% | 0.99% |
| css_CSS2_floats-clear_floats-150_xht | self-pass | 0.15% | 0.57% |
| css_CSS2_floats-clear_floats-152_xht | self-pass | 0.15% | 0.57% |
| css_CSS2_floats-clear_floats-153_xht | self-pass | 0.11% | 0.73% |
| css_CSS2_floats-clear_floats-154_xht | self-pass | 0.00% | 0.84% |
| css_CSS2_floats-clear_floats-bfc-001_xht | self-fail | 9.38% | 10.29% |
| css_CSS2_floats-clear_floats-bfc-002_xht | self-fail | 9.38% | 10.35% |
| css_CSS2_floats-clear_floats-bfc-003_html | self-pass | 0.00% | 0.83% |
| css_CSS2_floats-clear_floats-clear-multicol-000_html | self-fail | 4.43% | 6.80% |
| css_CSS2_floats-clear_floats-clear-multicol-001_html | self-fail | 0.78% | 3.15% |
| css_CSS2_floats-clear_floats-clear-multicol-002_html | self-fail | 4.43% | 6.80% |
| css_CSS2_floats-clear_floats-clear-multicol-003_html | self-fail | 5.00% | 7.24% |
| css_CSS2_floats-clear_floats-clear-multicol-balancing-000_html | self-fail | 4.43% | 7.88% |
| css_CSS2_floats-clear_floats-clear-multicol-balancing-001_html | self-fail | 0.78% | 3.81% |
| css_CSS2_floats-clear_floats-clear-multicol-balancing-002_html | self-fail | 4.43% | 7.88% |
| css_CSS2_floats-clear_floats-clear-multicol-balancing-003_html | self-fail | 5.00% | 7.98% |
| css_CSS2_floats-clear_margin-collapse-018_xht | self-pass | 0.00% | 0.49% |
| css_CSS2_floats-clear_margin-collapse-023_xht | self-pass | 0.00% | 0.49% |
| css_CSS2_floats-clear_margin-collapse-024_xht | self-pass | 0.42% | 0.89% |
| css_CSS2_floats-clear_margin-collapse-027_xht | self-pass | 0.00% | 0.49% |
| css_CSS2_floats-clear_margin-collapse-031_xht | self-pass | 0.00% | 0.63% |
| css_CSS2_floats-clear_margin-collapse-033_xht | self-fail | 2.06% | 2.87% |
| css_CSS2_floats-clear_margin-collapse-034_xht | self-fail | 2.06% | 2.87% |
| css_CSS2_floats-clear_margin-collapse-035_xht | self-fail | 2.04% | 2.85% |
| css_CSS2_floats-clear_margin-collapse-121_xht | self-fail | 7.44% | 7.67% |
| css_CSS2_floats-clear_margin-collapse-122_xht | self-fail | 7.44% | 7.67% |
| css_CSS2_floats-clear_margin-collapse-123_xht | self-fail | 4.09% | 3.94% |
| css_CSS2_floats-clear_margin-collapse-125_xht | self-fail | 6.89% | 7.60% |
| css_CSS2_floats-clear_margin-collapse-134_xht | self-fail | 2.56% | 7.12% |
| css_CSS2_floats-clear_margin-collapse-135_xht | self-pass | 0.00% | 0.75% |
| css_CSS2_floats-clear_margin-collapse-142_xht | self-fail | 11.17% | 11.74% |
| css_CSS2_floats-clear_margin-collapse-157_xht | self-fail | 11.95% | 15.22% |
| css_CSS2_floats-clear_margin-collapse-158_xht | self-fail | 6.07% | 3.76% |
| css_CSS2_floats-clear_margin-collapse-165_xht | self-fail | 5.09% | 5.78% |
| css_CSS2_floats-clear_margin-collapse-166_xht | self-fail | 5.09% | 5.78% |
| css_CSS2_floats-clear_margin-collapse-clear-002_xht | POLLUTED | 0.09% | 1.40% |
| css_CSS2_floats-clear_margin-collapse-clear-003_xht | POLLUTED | 0.10% | 1.41% |
| css_CSS2_floats-clear_margin-collapse-clear-008_xht | POLLUTED | 0.09% | 1.40% |
| css_CSS2_floats-clear_margin-collapse-clear-009_xht | POLLUTED | 0.10% | 1.41% |
| css_CSS2_floats-clear_margin-collapse-clear-012_xht | self-fail | 21.25% | 22.10% |
| css_CSS2_floats-clear_margin-collapse-clear-013_xht | self-fail | 21.25% | 22.10% |
| css_CSS2_floats-clear_margin-collapse-clear-014_xht | self-fail | 40.03% | 33.43% |
| css_CSS2_floats-clear_margin-collapse-clear-015_xht | self-fail | 32.79% | 33.64% |
| css_CSS2_floats-clear_margin-collapse-clear-016_xht | POLLUTED | 0.00% | 1.24% |
| css_CSS2_floats-clear_margin-collapse-clear-017_xht | POLLUTED | 0.00% | 7.23% |
| css_CSS2_floats-clear_negative-clearance-after-adjoining-float_html | self-fail | 2.08% | 2.87% |
| css_CSS2_floats-clear_negative-clearance-after-bottom-margin_html | self-fail | 0.53% | 1.16% |
| css_CSS2_floats-clear_nested-clearance-new-formatting-context_html | self-pass | 0.00% | 0.87% |
| css_CSS2_floats-clear_no-clearance-adjoining-opposite-float_html | self-pass | 0.00% | 0.46% |
| css_CSS2_floats-clear_no-clearance-due-to-large-margin-after-left-right_html | self-pass | 0.00% | 0.83% |
| css_CSS2_floats-clear_no-clearance-due-to-large-margin_html | self-pass | 0.00% | 0.83% |
| css_CSS2_floats-clear_remove-block-before-self-collapsing-sibling-with-clearance_html | self-fail | 4.19% | 4.98% |
| css_CSS2_floats-clear_second-float-inside-empty-cleared-block-after-margin_html | self-pass | 0.00% | 0.67% |
| css_CSS2_floats-clear_second-float-inside-empty-cleared-block_html | self-pass | 0.00% | 0.67% |
| css_CSS2_floats-clear_table-among-floats-001_html | self-fail | 9.90% | 10.75% |
| css_CSS2_floats_adjoining-floats-dynamic_html | self-fail | 1.04% | 1.87% |
| css_CSS2_floats_block-in-inline-become-float_html | self-fail | 2.08% | 2.89% |
| css_CSS2_floats_float-after-block-with-collapsed-margin-inside-inline_html | self-fail | 4.17% | 5.00% |
| css_CSS2_floats_float-in-inline-anonymous-block-with-overflow-hidden_html | self-pass | 0.00% | 0.83% |
| css_CSS2_floats_float-in-nested-multicol-001_html | self-pass | 0.04% | 0.08% |
| css_CSS2_floats_float-no-content-beside-001_html | POLLUTED | 0.00% | 4.03% |
| css_CSS2_floats_float-nowrap-1_html | self-pass | 0.00% | 0.74% |
| css_CSS2_floats_float-nowrap-2_html | self-pass | 0.27% | 0.74% |
| css_CSS2_floats_float-nowrap-3_html | self-fail | 0.67% | 0.77% |
| css_CSS2_floats_float-nowrap-5_html | self-pass | 0.12% | 0.10% |
| css_CSS2_floats_float-nowrap-6_html | self-pass | 0.12% | 0.10% |
| css_CSS2_floats_float-nowrap-7_html | self-pass | 0.33% | 0.62% |
| css_CSS2_floats_float-nowrap-8_html | self-pass | 0.33% | 0.62% |
| css_CSS2_floats_float-nowrap-9_html | self-fail | 0.67% | 0.58% |
| css_CSS2_floats_float-paint-relayout_html | self-fail | 2.08% | 2.89% |
| css_CSS2_floats_float-root_html | self-pass | 0.00% | 0.06% |
| css_CSS2_floats_float-table-align-left-quirk_html | self-pass | 0.06% | 0.13% |
| css_CSS2_floats_float-under-flatten-under-preserve-3d_html | self-pass | 0.00% | 0.83% |
| css_CSS2_floats_float-with-absolutely-positioned-child-with-static-inset_html | self-pass | 0.00% | 0.00% |
| css_CSS2_floats_floated-table-wider-than-specified_html | self-fail | 4.27% | 5.10% |
| css_CSS2_floats_floats-in-table-caption-001_html | POLLUTED | 0.44% | 2.02% |
| css_CSS2_floats_floats-line-wrap-shifted-001_html | self-pass | 0.08% | 0.31% |
| css_CSS2_floats_floats-placement-001_html | self-pass | 0.00% | 0.83% |
| css_CSS2_floats_floats-placement-002_html | POLLUTED | 0.25% | 1.08% |
| css_CSS2_floats_floats-placement-003_html | self-pass | 0.17% | 1.00% |
| css_CSS2_floats_floats-placement-004_html | self-fail | 0.83% | 1.64% |
| css_CSS2_floats_floats-placement-005_html | self-pass | 0.00% | 0.00% |
| css_CSS2_floats_floats-placement-006_html | self-fail | 4.17% | 4.99% |
| css_CSS2_floats_floats-placement-007_html | self-fail | 4.17% | 4.99% |
| css_CSS2_floats_floats-placement-008_html | self-fail | 2.60% | 3.43% |
| css_CSS2_floats_floats-placement-vertical-001a_xht | POLLUTED | 0.31% | 4.89% |
| css_CSS2_floats_floats-placement-vertical-001b_xht | self-fail | 4.50% | 4.25% |
| css_CSS2_floats_floats-placement-vertical-001c_xht | self-fail | 4.50% | 4.25% |
| css_CSS2_floats_floats-placement-vertical-003_xht | self-pass | 0.00% | 0.27% |
| css_CSS2_floats_floats-placement-vertical-004_xht | self-pass | 0.00% | 0.21% |
| css_CSS2_floats_floats-rule3-outside-left-001_xht | self-pass | 0.00% | 0.00% |
| css_CSS2_floats_floats-rule3-outside-left-002_xht | self-fail | 0.99% | 0.00% |
| css_CSS2_floats_floats-rule3-outside-right-001_xht | self-pass | 0.00% | 0.00% |
| css_CSS2_floats_floats-rule3-outside-right-002_xht | self-fail | 0.99% | 0.00% |
| css_CSS2_floats_floats-rule7-outside-left-001_xht | self-fail | 0.89% | 0.00% |
| css_CSS2_floats_floats-rule7-outside-right-001_xht | self-fail | 0.85% | 0.00% |
| css_CSS2_floats_floats-wrap-bfc-001-left-overflow_xht | self-fail | 9.04% | 9.04% |
| css_CSS2_floats_floats-wrap-bfc-001-left-table_xht | self-fail | 8.00% | 8.00% |
| css_CSS2_floats_floats-wrap-bfc-001-right-overflow_xht | self-fail | 12.17% | 12.17% |
| css_CSS2_floats_floats-wrap-bfc-001-right-table_xht | self-fail | 12.17% | 12.17% |
| css_CSS2_floats_floats-wrap-bfc-002-left-overflow_xht | self-fail | 11.60% | 11.60% |
| css_CSS2_floats_floats-wrap-bfc-002-left-table_xht | self-fail | 9.04% | 9.04% |
| css_CSS2_floats_floats-wrap-bfc-002-right-overflow_xht | self-fail | 14.73% | 14.73% |
| css_CSS2_floats_floats-wrap-bfc-002-right-table_xht | self-fail | 13.21% | 13.21% |
| css_CSS2_floats_floats-wrap-bfc-003-left-overflow_xht | self-fail | 9.04% | 9.04% |
| css_CSS2_floats_floats-wrap-bfc-003-left-table_xht | self-fail | 13.21% | 13.21% |
| css_CSS2_floats_floats-wrap-bfc-003-right-overflow_xht | self-fail | 12.17% | 12.17% |
| css_CSS2_floats_floats-wrap-bfc-003-right-table_xht | self-fail | 17.38% | 17.38% |
| css_CSS2_floats_floats-wrap-bfc-004_xht | self-fail | 24.80% | 25.09% |
| css_CSS2_floats_floats-wrap-bfc-005_xht | self-fail | 13.38% | 13.33% |
| css_CSS2_floats_floats-wrap-bfc-006_xht | self-fail | 30.25% | 32.26% |
| css_CSS2_floats_floats-wrap-bfc-007_xht | self-fail | 21.15% | 20.20% |
| css_CSS2_floats_floats-wrap-bfc-008_html | self-fail | 0.52% | 1.33% |
| css_CSS2_floats_floats-wrap-bfc-outside-001_xht | POLLUTED | 0.39% | 15.88% |
| css_CSS2_floats_floats-wrap-bfc-with-margin-001_html | POLLUTED | 0.00% | 10.30% |
| css_CSS2_floats_floats-wrap-bfc-with-margin-001a_tentative_html | POLLUTED | 0.00% | 10.30% |
| css_CSS2_floats_floats-wrap-bfc-with-margin-002_tentative_html | POLLUTED | 0.00% | 6.03% |
| css_CSS2_floats_floats-wrap-bfc-with-margin-003_tentative_html | POLLUTED | 0.00% | 2.89% |
| css_CSS2_floats_floats-wrap-bfc-with-margin-004_html | self-pass | 0.00% | 0.83% |
| css_CSS2_floats_floats-wrap-bfc-with-margin-005_html | self-pass | 0.00% | 0.83% |
| css_CSS2_floats_floats-wrap-bfc-with-margin-006_tentative_html | POLLUTED | 0.00% | 3.13% |
| css_CSS2_floats_floats-wrap-bfc-with-margin-007_tentative_html | self-fail | 1.04% | 2.87% |
| css_CSS2_floats_floats-wrap-bfc-with-margin-008_tentative_html | self-fail | 1.04% | 0.83% |
| css_CSS2_floats_floats-wrap-bfc-with-margin-009_tentative_html | self-fail | 1.04% | 0.83% |
| css_CSS2_floats_floats-wrap-bfc-with-margin-010_html | self-fail | 2.61% | 2.76% |
| css_CSS2_floats_floats-wrap-top-below-bfc-002l_xht | self-fail | 5.21% | 3.02% |
| css_CSS2_floats_floats-wrap-top-below-bfc-002r_xht | self-fail | 3.12% | 4.04% |
| css_CSS2_floats_floats-wrap-top-below-bfc-003l_xht | self-fail | 3.12% | 1.83% |
| css_CSS2_floats_floats-wrap-top-below-bfc-003r_xht | self-fail | 2.08% | 1.95% |
| css_CSS2_floats_floats-wrap-top-below-inline-002l_xht | POLLUTED | 0.00% | 7.93% |
| css_CSS2_floats_floats-wrap-top-below-inline-002r_xht | POLLUTED | 0.00% | 4.80% |
| css_CSS2_floats_floats-wrap-top-below-inline-003l_xht | POLLUTED | 0.00% | 4.68% |
| css_CSS2_floats_floats-wrap-top-below-inline-003r_xht | POLLUTED | 0.00% | 2.78% |
| css_CSS2_floats_floats-zero-height-wrap-001_xht | self-pass | 0.00% | 0.92% |
| css_CSS2_floats_floats-zero-height-wrap-002_xht | self-pass | 0.00% | 0.92% |
| css_CSS2_floats_intrinsic-size-float-and-line_html | self-fail | 8.33% | 9.16% |
| css_CSS2_floats_negative-block-margin-pushing-float-out-of-block-formatting-context_html | self-fail | 1.04% | 1.04% |
| css_CSS2_floats_negative-margin-float-positioning_html | self-pass | 0.00% | 0.67% |
| css_CSS2_floats_new-fc-beside-adjoining-float-2_html | self-fail | 8.12% | 8.98% |
| css_CSS2_floats_new-fc-beside-adjoining-float_html | self-fail | 8.75% | 9.58% |
| css_CSS2_floats_new-fc-beside-float-with-margin-rtl_html | self-pass | 0.00% | 0.83% |
| css_CSS2_floats_new-fc-beside-float-with-margin_html | self-pass | 0.00% | 0.83% |
| css_CSS2_floats_new-fc-beside-float-with-min-width_html | self-pass | 0.00% | 0.83% |
| css_CSS2_floats_new-fc-relayout_html | self-fail | 0.52% | 1.18% |
| css_CSS2_floats_new-fc-separates-from-float-2_html | self-fail | 4.17% | 5.00% |
| css_CSS2_floats_new-fc-separates-from-float-3_html | self-fail | 3.54% | 4.35% |
| css_CSS2_floats_new-fc-separates-from-float-4_html | self-fail | 8.33% | 9.21% |
| css_CSS2_floats_new-fc-separates-from-float_html | self-fail | 8.33% | 9.21% |
| css_CSS2_floats_overflow-scroll-float-paint-order_html | self-pass | 0.00% | 0.00% |
